"1439","COM","Coleman Municipal Airport","Coleman","United States","Coleman, Texas, United States"
"1440","CON","Concord Municipal Airport","Concord","United States","Concord, New Hampshire, United States"
"1441","COO","Cadjehoun Airport","Cotonou","Benin","Cotonou, Benin"
"1442","COP","Cooperstown-Westville Airport (FAA: K23)","Cooperstown","United States","Cooperstown, New York, United States"
"1443","COQ","Choibalsan Airport","Choibalsan","Mongolia","Choibalsan, Mongolia"
"1444","COR","Ingeniero Ambrosio L.V. Taravella International Airport (Pajas Blancas)","Córdoba","Argentina","Córdoba, Córdoba, Argentina"
"1445","COS","Colorado Springs Airport","Colorado Springs","United States","Colorado Springs, Colorado, United States"
"1446","COT","Cotulla-La Salle County Airport","Cotulla","United States","Cotulla, Texas, United States"
"1447","COU","Columbia Regional Airport","Columbia","United States","Columbia, Missouri, United States"
"1448","COV","Covilhã Airport","Covilhã","Portugal","Covilhã, Portugal"
"1449","COW","Coquimbo Airport","Coquimbo","Chile","Coquimbo, Coquimbo Region, Chile"
"1450","COX","Congo Town Airport","Congo Town","Bahamas","Congo Town, Andros Island, Bahamas"
"1451","COY","Coolawanyah Airport","Coolawanyah","Australia","Coolawanyah, Western Australia, Australia"
"1452","COZ","Constanza Airport","Constanza","Dominican Republic","Constanza, Dominican Republic"
"1453","CPA","Cape Palmas Airport (A. Tubman Airport)","Cape Palmas","Liberia","Cape Palmas, Liberia"
"1454","CPB","Capurgana Airport","Capurgana","Colombia","Capurgana, Colombia"
"1455","CPC","Aviador Carlos Campos Airport","San Martín de los Andes","Argentina","San Martín de los Andes, Neuquén, Argentina"
"1456","CPD","Coober Pedy Airport","Coober Pedy","Australia","Coober Pedy, South Australia, Australia"
"1457","CPE","Ing. Alberto Acuña Ongay International Airport","Campeche","Mexico","Campeche, Campeche, Mexico"
"1458","CPF","Cepu Airport","Cepu","Indonesia","Cepu, Indonesia"
"1459","CPG","Carmen de Patagones Airport","Carmen de Patagones","Argentina","Carmen de Patagones, Buenos Aires, Argentina"
"1460","CPH","Copenhagen Airport, Kastrup Airport","Copenhagen (København)","Denmark","Copenhagen (København), Denmark"
"1461","CPL","General Navas Pardo Airport","Chaparral","Colombia","Chaparral, Colombia"
"1462","CPM","Compton/Woodley Airport","Compton","United States","Compton, California, United States"
"1463","CPN","Cape Rodney Airport","Cape Rodney","Papua New Guinea","Cape Rodney, Papua New Guinea"
"1464","CPO","Chamonate Airport","Copiapó","Chile","Copiapó, Atacama Region, Chile"
"1465","CPP","Calapan Airport","Calapan City","Philippines","Calapan City, Oriental Mindoro, Philippines"
"1466","CPQ","Amarais Airport","Campinas","Brazil","Campinas, São Paulo, Brazil"
"1467","CPR","Natrona County International Airport","Casper","United States","Casper, Wyoming, United States"
"1468","CPS","St. Louis Downtown Airport","Cahokia","United States","Cahokia, Illinois (near St. Louis, Missouri), United States"
"1469","CPT","Cape Town International Airport","Cape Town","South Africa","Cape Town, South Africa"
"1470","CPU","Cururupu Airport","Cururupu","Brazil","Cururupu, Maranhão, Brazil"
"1471","CPV","Presidente Vargas Airport (João Suassuna Airport)","Campina Grande","Brazil","Campina Grande, Paraíba, Brazil"
"1472","CPX","Benjamin Rivera Noriega Airport","Isla de Culebra","Puerto Rico","Isla de Culebra, Puerto Rico"
"1473","CQA","Canarana Airport","Canarana","Brazil","Canarana, Mato Grosso, Brazil"
"1474","CQD","Shahre-Kord Airport","Shahre-Kord","Iran","Shahre-Kord, Iran"
"1475","CQF","Calais - Dunkerque Airport","Calais / Dunkerque","France","Calais / Dunkerque, France"
"1476","CQM","Ciudad Real Central Airport","Ciudad Real","Spain","Ciudad Real, Spain"
"1477","CQP","Cape Flattery Airport","Cape Flattery","Australia","Cape Flattery, Queensland, Australia"
"1478","CQS","Costa Marques Airport","Costa Marques","Brazil","Costa Marques, Rondônia, Brazil"
"1479","CQT","Caquetania Airport","Caquetania","Colombia","Caquetania, Colombia"
"1480","CRA","Craiova Airport","Craiova","Romania","Craiova, Romania"
"1481","CRB","Collarenebri Airport","Collarenebri","Australia","Collarenebri, New South Wales, Australia"
"1482","CRC","Santa Ana Airport","Cartago","Colombia","Cartago, Colombia"
"1483","CRD","General Enrique Mosconi International Airport","Comodoro Rivadavia","Argentina","Comodoro Rivadavia, Chubut, Argentina"
"1484","CRE","Grand Strand Airport","North Myrtle Beach","United States","North Myrtle Beach, South Carolina, United States"
"1485","CRF","Carnot Airport","Carnot","Central African Republic","Carnot, Central African Republic"
"1486","CRG","Craig Municipal Airport","Jacksonville","United States","Jacksonville, Florida, United States"
"1487","CRH","Cherribah Airport","Cherribah","Australia","Cherribah, Queensland, Australia"
"1488","CRI","Colonel Hill Airport (Crooked Island Airport)","Colonel Hill","Bahamas","Colonel Hill, Crooked Island, Bahamas"
"1489","CRJ","Coorabie Airport","Coorabie","Australia","Coorabie, South Australia, Australia"
"1490","CRK","Diosdado Macapagal (Clark) International Airport","Angeles City","Philippines","Angeles City, Philippines"
"1491","CRL","Brussels South Charleroi Airport","Charleroi","Belgium","Charleroi, Wallonia, Belgium"
"1492","CRM","Catarman National Airport","Catarman","Philippines","Catarman, Northern Samar, Philippines"
"1493","CRN","Cromarty Airport","Cromarty","United Kingdom","Cromarty, Scotland, United Kingdom"
"1494","CRO","Corcoran Airport","Corcoran","United States","Corcoran, California, United States"
"1495","CRP","Corpus Christi International Airport","Corpus Christi","United States","Corpus Christi, Texas, United States"
"1496","CRQ","Caravelas Airport","Caravelas","Brazil","Caravelas, Bahia, Brazil"
"1497","CRR","Ceres Airport","Ceres","Argentina","Ceres, Santa Fe, Argentina"
"1498","CRS","Corsicana Municipal Airport (C. David Campbell Field)","Corsicana","United States","Corsicana, Texas, United States"
"1499","CRT","Z.M. Jack Stell Field","Crossett","United States","Crossett, Arkansas, United States"
"1500","CRU","Carriacou Island Airport","Carriacou Island","Grenada","Carriacou Island, Grenada"
"1501","CRV","Crotone Airport","Crotone","Italy","Crotone, Italy"
"1502","CRW","Yeager Airport","Charleston","United States","Charleston, West Virginia, United States"
"1503","CRX","Roscoe Turner Airport","Corinth","United States","Corinth, Mississippi, United States"
"1504","CRY","Carlton Hill Airport","Carlton Hill","Australia","Carlton Hill, Western Australia, Australia"
"1505","CRZ","Turkmenabat Airport","Chardzhou","Turkmenistan","Chardzhou, Turkmenistan"
"1506","CSA","Colonsay Airport","Colonsay","United Kingdom","Colonsay, Inner Hebrides, Scotland, United Kingdom"
"1507","CSB","Caransebes Airport","Caransebes","Romania","Caransebes, Romania"
"1508","CSC","Canas Airport","Canas","Costa Rica","Canas, Costa Rica"
"1509","CSD","Cresswell Downs Airport","Cresswell Downs","Australia","Cresswell Downs, Northern Territory, Australia"
"1510","CSE","Buckhorn Ranch Airport (FAA: 0CO2)","Crested Butte","United States","Crested Butte, Colorado, United States"
"1511","CSF","Creil Air Base","Creil","France","Creil, France"
"1512","CSG","Columbus Metropolitan Airport","Columbus","United States","Columbus, Georgia, United States"
"1513","CSI","Casino Airport","Casino","Australia","Casino, New South Wales, Australia"
"1514","CSJ","Cape St. Jacques Airport","Cape St. Jacques","Vietnam","Cape St. Jacques, Vietnam"
"1515","CSK","Cap Skirring Airport","Cap Skirring","Senegal","Cap Skirring, Senegal"
"1516","CSL","O'Sullivan Army Heliport","Camp San Luis Obispo","United States","Camp San Luis Obispo, California, United States"
"1517","CSM","Clinton-Sherman Airport","Clinton","United States","Clinton, Oklahoma, United States"
"1518","CSN","Carson Airport (FAA: CXP)","Carson City","United States","Carson City, Nevada, United States"
"1519","CSO","Magdeburg/Cochstedt Airport","Magdeburg","Germany","Magdeburg, Germany"
"1520","CSP","Cape Spencer Coast Guard Heliport","Cape Spencer","United States","Cape Spencer, Alaska, United States"
"1521","CSQ","Creston Municipal Airport","Creston","United States","Creston, Iowa, United States"
"1522","CSR","Casuarito Airport","Casuarito","Colombia","Casuarito, Colombia"
"1523","CSS","Cassilândia Airport","Cassilândia","Brazil","Cassilândia, Mato Grosso do Sul, Brazil"
"1524","CST","Castaway Island Resort Airport","Castaway Island Resort","Fiji","Castaway Island Resort, Qalito Island, Fiji"
"1525","CSV","Crossville Memorial-Whitson Field","Crossville","United States","Crossville, Tennessee, United States"
"1526","CSW","Colorado do Oeste Airport","Colorado do Oeste","Brazil","Colorado do Oeste, Rondônia, Brazil"
"1527","CSX","Changsha Huanghua International Airport","Changsha","China","Changsha, China"
"1528","CSY","Cheboksary Airport","Cheboksary","Russia","Cheboksary, Chuvashia, Russia"
"1529","CSZ","Brigadier Hector Eduardo Ruiz Airport","Coronel Suárez","Argentina","Coronel Suárez, Buenos Aires, Argentina"
"1530","CTA","Catania-Fontanarossa Airport","Catania","Italy","Catania, Sicily, Italy"
"1531","CTB","Cut Bank Municipal Airport","Cut Bank","United States","Cut Bank, Montana, United States"
"1532","CTC","Coronel Felipe Varela Airport","Catamarca","Argentina","Catamarca, Catamarca, Argentina"
"1533","CTD","Herrera Alonso Valderrama Airport","Chitré","Panamá","Chitré, Panamá"
"1534","CTE","Carti Airport","Carti","Panamá","Carti, Panamá"
"1535","CTF","Coatepeque Airport","Coatepeque","Guatemala","Coatepeque, Quetzaltenango, Guatemala"
"1536","CTG","Rafael Núñez International Airport","Cartagena","Colombia","Cartagena, Colombia"
"1537","CTH","Chester County G. O. Carlson Airport (FAA: MQS)","Coatesville","United States","Coatesville, Pennsylvania, United States"
"1538","CTI","Cuito Cuanavale Airport","Cuito Cuanavale","Angola","Cuito Cuanavale, Angola"
"1539","CTK","Canton Municipal Airport (FAA: 7G9)","Canton","United States","Canton, South Dakota, United States"
"1540","CTL","Charleville Airport","Charleville","Australia","Charleville, Queensland, Australia"
"1541","CTM","Chetumal International Airport","Chetumal","Mexico","Chetumal, Quintana Roo, Mexico"
"1542","CTN","Cooktown Airport","Cooktown","Australia","Cooktown, Queensland, Australia"
"1543","CTO","Calverton Executive Airpark (FAA: 3C8)","Calverton","United States","Calverton, New York, United States"
"1544","CTP","Carutapera Airport","Carutapera","Brazil","Carutapera, Maranhão, Brazil"
"1545","CTQ","Do Palmar Airport","Santa Vitória","Brazil","Santa Vitória, Rio Grande do Sul, Brazil"
"1546","CTR","Cattle Creek Airport","Cattle Creek","Australia","Cattle Creek, Northern Territory, Australia"
"1547","CTS","Chitose International Airport","Sapporo","Japan","Sapporo, Hokkaido, Japan"
"1548","CTT","Le Castellet Airport","Le Castellet","France","Le Castellet, France"
"1549","CTU","Chengdu Shuangliu International Airport","Chengdu","People's Republic of China","Chengdu, Sichuan, People's Republic of China"
"1550","CTW","Cottonwood Airport (FAA: P52)","Cottonwood","United States","Cottonwood, Arizona, United States"
"1551","CTX","Cortland County Airport (Chase Field, FAA: N03)","Cortland","United States","Cortland, New York, United States"
"1552","CTY","Cross City Airport","Cross City","United States","Cross City, Florida, United States"
"1553","CTZ","Sampson County Airport","Clinton","United States","Clinton, North Carolina, United States"
"1554","CUA","Ciudad Constitución Airport","Ciudad Constitución","México","Ciudad Constitución, Baja California Sur, México"
"1555","CUB","Columbia Owens Downtown Airport","Columbia","United States","Columbia, South Carolina, United States"
"1556","CUC","Camilo Daza International Airport","Cúcuta","Colombia","Cúcuta, Colombia"
"1557","CUD","Caloundra Airport","Caloundra","Australia","Caloundra, Queensland, Australia"
"1558","CUE","Mariscal Lamar Airport","Cuenca","Ecuador","Cuenca, Ecuador"
"1559","CUF","Levaldigi Airport","Cuneo","Italy","Cuneo, Italy"
"1560","CUG","Cudal Airport","Cudal","Australia","Cudal, New South Wales, Australia"
"1561","CUH","Cushing Municipal Airport","Cushing","United States","Cushing, Oklahoma, United States"
"1562","CUI","Currillo Airport","Currillo","Colombia","Currillo, Colombia"
"1563","CUJ","Culion Airport","Culion","Philippines","Culion, Palawan, Philippines"
"1564","CUK","Caye Caulker Airport","Caye Caulker","Belize","Caye Caulker, Belize"
"1565","CUL","Federal de Bachigualato International Airport","Culiacán","Mexico","Culiacán, Sinaloa, Mexico"
"1566","CUM","Antonio José de Sucre Airport","Cumana","Venezuela","Cumana, Venezuela"
"1567","CUN","Cancún International Airport","Cancún","Mexico","Cancún, Quintana Roo, Mexico"
"1568","CUO","Caruru Airport","Caruru","Colombia","Caruru, Colombia"
"1569","CUP","General José Francisco Bermúdez Airport","Carúpano","Venezuela","Carúpano, Venezuela"
"1570","CUQ","Coen Airport","Coen","Australia","Coen, Queensland, Australia"
"1571","CUR","Hato International Airport","near Willemstad","Netherlands Antilles","near Willemstad, Curaçao, Netherlands Antilles"
"1572","CUS","Columbus Municipal Airport (FAA: 0NM0)","Columbus","United States","Columbus, New Mexico, United States"
"1573","CUT","Cutral Có Airport","Cutral Có","Argentina","Cutral Có, Neuquén, Argentina"
"1574","CUU","General Roberto Fierro Villalobos International Airport","Chihuahua","Mexico","Chihuahua, Chihuahua, Mexico"
"1575","CUV","El Cubo Airport","Casigua","Venezuela","Casigua, Venezuela"
"1576","CUX","Cuddihy Field (FAA: 07TE)","Corpus Christi","United States","Corpus Christi, Texas, United States"
"1577","CUY","Cue Airport","Cue","Australia","Cue, Western Australia, Australia"
"1578","CUZ","Alejandro Velasco Astete International Airport","Cusco","Peru","Cusco, Cusco Region, Peru"
"1579","CVB","Chungribu Airport","Chungribu","Papua New Guinea","Chungribu, Papua New Guinea"
"1580","CVC","Cleve Airport","Cleve","Australia","Cleve, South Australia, Australia"
"1581","CVE","Covenas Airport","Covenas","Colombia","Covenas, Colombia"
"1582","CVF","Courchevel Aerodrome","Courchevel","France","Courchevel, France"
"1583","CVG","Cincinnati/Northern Kentucky International Airport","Hebron","United States","Hebron, Kentucky (near Cincinnati, Ohio), United States"
"1584","CVH","Caviahue Airport","Caviahue","Argentina","Caviahue, Neuquén, Argentina"
"1585","CVI","Caleta Olivia Airport","Caleta Olivia","Argentina","Caleta Olivia, Santa Cruz, Argentina"
"1586","CVJ","General Mariano Matamoros Airport","Cuernavaca","Mexico","Cuernavaca, Morelos, Mexico"
"1587","CVL","Cape Vogel Airport","Cape Vogel","Papua-New Guinea","Cape Vogel, Papua-New Guinea"
"1588","CVM","General Pedro J. Méndez National Airport","Ciudad Victoria","Mexico","Ciudad Victoria, Tamaulipas, Mexico"
"1589","CVN","Clovis Municipal Airport","Clovis","United States","Clovis, New Mexico, United States"
"1590","CVO","Corvallis Municipal Airport","Corvallis","United States","Corvallis, Oregon, United States"
"1591","CVQ","Carnarvon Airport","Carnarvon","Australia","Carnarvon, Western Australia, Australia"
"1592","CVS","Cannon Air Force Base","Clovis","United States","Clovis, New Mexico, United States"
"1593","CVT","Coventry Airport","Coventry","United Kingdom","Coventry, West Midlands, England, United Kingdom"
"1594","CVU","Corvo Island Airport","Corvo Island","Portugal","Corvo Island, Azores, Portugal"
"1595","CWA","Central Wisconsin Airport","Mosinee","United States","Mosinee, Wisconsin, United States"
